,HHSIZE,TRPDUR,TRPDIST_HN,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R,GENDER,AGE_R,LIC
5026,3,20,9.94,0,19,1,4,2,Male,65 years or older,Yes
5027,3,20,7.18,0,19,1,4,2,Female,25-34 years,Yes
5028,3,9,2.91,0,19,1,4,2,Female,25-34 years,Yes
5029,3,26,5.75,0,19,1,4,2,Female,25-34 years,Yes
5030,1,45,16.73,1,19,1,3,1,Male,55-64 years,Yes
5031,4,20,6.6,0,19,1,2,3,Female,19-24 years,Yes
5032,4,25,2.49,0,19,1,2,3,Female,19-24 years,Yes
5033,4,27,5.92,0,19,1,2,3,Female,19-24 years,Yes
5034,4,6,0.37,0,19,1,2,3,Female,19-24 years,Yes
5035,4,30,11.69,0,19,1,2,3,Female,16-18 years,Yes
5036,4,35,11.06,0,19,1,2,3,Female,16-18 years,Yes
5037,2,5,0.77,0,19,1,2,2,Male,65 years or older,Yes
5038,2,4,0.77,0,19,1,2,2,Male,65 years or older,Yes
5039,2,7,1.54,0,19,1,2,2,Male,65 years or older,Yes
5040,2,7,1.54,0,19,1,2,2,Male,65 years or older,Yes
5041,2,6,0.77,0,19,1,2,2,Male,65 years or older,Yes
5042,3,90,45.65,1,19,1,3,3,Male,55-64 years,Yes
5043,3,11,2.01,0,19,1,3,3,Male,55-64 years,Yes
5044,3,15,4.55,0,19,1,3,3,Female,55-64 years,Yes
5045,3,15,2.48,0,19,1,3,3,Female,55-64 years,Yes
5046,3,15,4.49,0,19,1,3,3,Female,55-64 years,Yes
5047,3,75,45.45,1,19,1,3,3,Male,25-34 years,Yes
5048,5,22,5.68,0,19,1,2,2,Male,35-54 years,Yes
5049,5,16,5.68,0,19,1,2,2,Male,35-54 years,Yes
5050,1,15,2.37,0,19,1,2,3,Female,35-54 years,Yes
5051,1,10,6.13,0,19,1,2,3,Female,35-54 years,Yes
5052,1,20,5.38,0,19,1,2,3,Female,35-54 years,Yes
5053,1,5,0.93,0,19,1,2,3,Female,35-54 years,Yes
5054,1,10,2.37,0,19,1,2,3,Female,35-54 years,Yes
5055,2,101,19.35,1,6,1,4,1,Male,65 years or older,Yes
5056,2,4,2.28,0,19,1,4,2,Male,55-64 years,Yes
5057,2,103,31.62,1,6,1,4,2,Male,55-64 years,Yes
5058,5,62,4.54,0,15,1,2,1,Male,25-34 years,No
5059,5,60,4.54,0,15,1,2,1,Male,25-34 years,No
5060,2,60,17.24,0,19,1,4,2,Female,35-54 years,Yes
5061,2,60,16.94,0,19,1,4,2,Female,35-54 years,Yes
5062,4,7,1.24,0,19,2,9,2,Male,35-54 years,Yes
5063,4,41,14.23,0,19,1,9,2,Male,35-54 years,Yes
5064,4,35,13.92,0,19,1,9,2,Male,35-54 years,Yes
5065,4,10,0.44,0,19,1,9,2,Female,35-54 years,Yes
5066,4,20,0.94,0,19,1,9,2,Female,35-54 years,Yes
5067,4,9,0.94,0,19,1,9,2,Female,35-54 years,Yes
5068,2,19,6.39,0,19,1,4,3,Male,55-64 years,Yes
5069,2,10,3.6,0,19,1,4,3,Male,55-64 years,Yes
5070,2,10,3.59,0,19,1,4,3,Male,55-64 years,Yes
5071,2,6,0.67,0,19,1,4,3,Male,55-64 years,Yes
5072,2,21,5.7,0,19,1,4,3,Male,55-64 years,Yes
5073,2,20,6.87,1,19,1,4,3,Female,55-64 years,Yes
5074,2,7,1.74,0,19,1,4,3,Female,55-64 years,Yes
5075,2,7,1.35,0,19,1,4,3,Female,55-64 years,Yes
5076,3,36,21.49,1,19,1,2,2,Male,35-54 years,Yes
5077,4,4,1.23,0,19,1,4,3,Female,55-64 years,Yes
5078,4,5,3.81,0,19,1,4,3,Female,55-64 years,Yes
5079,4,6,3.81,0,19,1,4,3,Female,55-64 years,Yes
5080,4,30,9.13,0,19,1,4,3,Male,55-64 years,Yes
5081,4,35,9.13,0,19,1,4,3,Male,55-64 years,Yes
5082,4,21,3.81,0,19,2,4,3,Female,25-34 years,Yes
5083,4,8,1.57,0,19,2,4,3,Female,25-34 years,Yes
5084,4,16,4.05,0,19,2,4,3,Female,25-34 years,Yes
5085,4,8,0.75,0,19,2,4,3,Female,25-34 years,Yes
5086,4,2,0.75,0,19,2,4,3,Female,25-34 years,Yes
5087,4,11,3.36,0,19,2,4,3,Female,25-34 years,Yes
5088,2,7,7.36,0,19,1,3,2,Male,35-54 years,Yes
5089,2,15,7.74,0,19,1,3,2,Male,35-54 years,Yes
5090,2,35,16.41,0,19,1,3,2,Female,35-54 years,Yes
5091,2,23,4.37,0,19,1,3,2,Female,35-54 years,Yes
5092,2,20,8.41,0,19,1,3,2,Female,35-54 years,Yes
5093,2,15,4.14,0,19,1,3,2,Female,35-54 years,Yes
5094,3,5,16.73,0,19,1,4,3,Male,35-54 years,Yes
5095,3,10,16.89,0,19,1,4,3,Male,35-54 years,Yes
5096,3,5,16.73,0,19,1,4,3,Male,19-24 years,Yes
5097,3,5,16.89,0,19,1,4,3,Male,19-24 years,Yes
5098,1,20,8.24,0,19,1,2,1,Female,35-54 years,Yes
5099,1,20,6.15,0,19,1,2,1,Female,35-54 years,Yes
5100,1,10,4.47,0,19,1,2,1,Female,35-54 years,Yes
5101,1,15,6.77,0,19,1,2,1,Female,35-54 years,Yes
5102,1,45,20.81,0,19,1,3,1,Female,35-54 years,Yes
5103,1,6,0.38,0,19,1,3,1,Female,35-54 years,Yes
5104,1,50,22.05,0,19,1,3,1,Female,35-54 years,Yes
5105,4,3,1.98,0,19,1,4,2,Female,35-54 years,Yes
5106,4,27,8.2,0,19,1,4,2,Female,35-54 years,Yes
5107,4,21,8.27,0,19,1,4,2,Female,35-54 years,Yes
5108,2,38,26.88,1,19,1,4,3,Male,55-64 years,Yes
5109,2,10,1.5,0,19,1,4,2,Female,55-64 years,Yes
5110,2,15,1.55,0,19,1,4,2,Female,55-64 years,Yes
5111,2,5,0.38,0,19,1,4,2,Female,55-64 years,Yes
5112,2,10,4.25,0,19,1,4,2,Male,55-64 years,Yes
5113,2,20,4.29,0,19,1,4,2,Male,55-64 years,Yes
5114,2,25,21.72,0,19,1,3,2,Male,55-64 years,Yes
5115,2,5,1.19,0,19,1,3,2,Male,55-64 years,Yes
5116,2,70,44.74,1,19,1,3,2,Male,55-64 years,Yes
5117,2,33,21.57,0,19,1,3,2,Male,55-64 years,Yes
5118,2,4,2.45,0,19,2,4,1,Female,35-54 years,Yes
5119,2,101,41.04,1,6,1,4,1,Female,35-54 years,Yes
5120,5,233,0.0,0,5,1,4,2,Female,35-54 years,Yes
5121,5,1,0.76,0,19,3,4,2,Male,35-54 years,Yes
5122,5,12,2.69,0,19,2,4,2,Male,35-54 years,Yes
5123,5,20,11.67,0,19,1,4,2,Male,35-54 years,Yes
5124,5,18,10.75,0,19,1,4,2,Male,35-54 years,Yes
5125,5,10,1.0,0,19,1,4,2,Male,35-54 years,Yes
5126,5,13,1.0,0,19,1,4,2,Male,35-54 years,Yes
5127,5,14,1.99,0,19,1,4,2,Male,35-54 years,Yes
5128,5,47,28.33,0,19,1,4,2,Male,35-54 years,Yes
5129,5,6,0.76,0,19,2,4,2,Male,35-54 years,Yes
5130,1,60,29.13,0,19,1,2,1,Female,35-54 years,Yes
5131,1,60,29.03,0,19,1,2,1,Female,35-54 years,Yes
5132,2,80,28.13,0,19,1,4,2,Male,35-54 years,Yes
5133,2,60,26.85,0,19,1,4,2,Male,35-54 years,Yes
5134,4,90,33.22,1,6,1,4,2,Female,35-54 years,Yes
5135,4,10,3.49,0,19,2,4,2,Male,35-54 years,Yes
5136,4,9,6.46,0,19,1,4,2,Male,35-54 years,Yes
5137,4,10,4.37,0,19,1,4,2,Male,35-54 years,Yes
5138,4,45,21.43,0,19,1,2,2,Male,35-54 years,Yes
5139,4,60,21.48,0,19,1,2,2,Male,35-54 years,Yes
5140,2,90,10.23,0,5,1,1,1,Male,35-54 years,No
5141,2,88,9.91,0,5,1,1,1,Male,35-54 years,No
5142,3,41,17.38,0,19,1,4,3,Male,55-64 years,Yes
5143,3,44,17.45,0,19,1,4,3,Male,55-64 years,Yes
5144,3,7,2.47,0,19,1,4,3,Female,55-64 years,Yes
5145,3,20,7.8,0,19,1,4,3,Female,55-64 years,Yes
5146,3,7,0.61,0,23,1,4,3,Female,55-64 years,Yes
5147,3,7,0.61,0,23,1,4,3,Female,55-64 years,Yes
5148,3,29,10.7,0,19,1,4,3,Female,55-64 years,Yes
5149,3,24,13.46,0,19,1,4,3,Female,55-64 years,Yes
5150,3,17,9.0,0,19,1,4,3,Female,55-64 years,Yes
5151,3,26,14.97,0,19,1,4,3,Female,25-34 years,Yes
5152,3,1,0.9,0,17,2,4,3,Female,25-34 years,Yes
5153,3,7,0.9,0,17,2,4,3,Female,25-34 years,Yes
5154,3,34,14.91,0,19,1,4,3,Female,25-34 years,Yes
5155,3,9,3.06,0,19,2,4,3,Female,35-54 years,Yes
5156,3,30,13.12,0,19,1,4,3,Female,35-54 years,Yes
5157,3,28,13.85,0,19,1,4,3,Female,35-54 years,Yes
5158,4,14,0.0,0,19,1,4,2,Female,35-54 years,Yes
5159,4,5,2.02,0,19,1,4,2,Female,35-54 years,Yes
5160,4,15,3.39,0,19,1,4,2,Female,35-54 years,Yes
5161,4,10,0.0,0,19,1,4,2,Female,35-54 years,Yes
5162,4,10,0.0,0,19,1,4,2,Male,35-54 years,Yes
5163,4,10,0.0,0,19,1,4,2,Male,35-54 years,Yes
5164,1,17,0.0,0,19,1,9,1,Male,35-54 years,Yes
5165,1,5,0.0,0,19,1,9,1,Male,35-54 years,Yes
5166,1,5,0.0,0,19,1,9,1,Male,35-54 years,Yes
5167,1,8,0.0,0,19,1,9,1,Male,35-54 years,Yes
5168,1,23,0.0,0,19,1,9,1,Male,35-54 years,Yes
5169,3,39,23.84,0,19,1,4,2,Female,25-34 years,Yes
5170,3,47,23.83,0,19,1,4,2,Female,25-34 years,Yes
5171,3,6,4.67,0,19,2,4,2,Male,25-34 years,Yes
5172,3,49,46.01,1,19,2,4,2,Male,25-34 years,Yes
5173,4,30,7.51,0,19,1,4,2,Male,35-54 years,Yes
5174,4,20,7.5,0,19,1,4,2,Male,35-54 years,Yes
5175,4,5,0.98,0,19,1,4,2,Male,35-54 years,Yes
5176,2,15,5.21,0,19,1,4,2,Male,35-54 years,Yes
5177,2,15,5.47,0,19,1,4,2,Male,35-54 years,Yes
5178,2,30,12.15,0,19,1,4,2,Male,35-54 years,Yes
5179,4,40,18.35,0,19,1,9,2,Male,35-54 years,Yes
5180,4,45,20.36,0,19,1,9,2,Male,35-54 years,Yes
5181,4,20,7.72,0,19,1,9,2,Female,35-54 years,Yes
5182,4,25,7.73,0,19,1,9,2,Female,35-54 years,Yes
5183,1,30,3.87,0,19,1,1,1,Male,19-24 years,Yes
5184,1,30,14.57,0,19,1,1,1,Male,19-24 years,Yes
5185,1,30,13.89,0,19,1,1,1,Male,19-24 years,Yes
5186,1,20,7.19,0,19,1,2,2,Female,55-64 years,Yes
5187,1,25,7.54,0,19,1,2,2,Female,55-64 years,Yes
5188,1,3,1.82,0,19,1,2,2,Female,55-64 years,Yes
5189,3,7,3.06,0,19,3,4,1,Female,35-54 years,Yes
5190,3,31,15.56,0,19,1,4,1,Female,35-54 years,Yes
5191,3,6,3.1,0,19,1,4,1,Female,35-54 years,Yes
5192,3,41,20.51,0,19,1,4,1,Female,35-54 years,Yes
5193,3,40,26.42,0,19,1,4,3,Female,55-64 years,Yes
5194,3,45,22.53,0,19,1,4,3,Female,55-64 years,Yes
5195,3,10,3.47,0,19,1,4,3,Female,55-64 years,Yes
5196,3,10,0.71,0,19,1,4,3,Male,55-64 years,Yes
5197,3,10,0.71,0,19,1,4,3,Male,55-64 years,Yes
5198,2,40,17.1,0,19,1,4,2,Male,55-64 years,Yes
5199,2,10,2.01,0,19,1,4,2,Male,55-64 years,Yes
5200,2,55,35.55,1,19,1,4,2,Male,55-64 years,Yes
5201,2,15,7.5,0,19,1,4,2,Male,55-64 years,Yes
5202,2,15,2.67,0,19,1,4,2,Female,55-64 years,Yes
5203,2,10,2.67,0,19,1,4,2,Female,55-64 years,Yes
5204,2,15,3.14,0,19,1,4,2,Female,55-64 years,Yes
5205,2,15,3.14,0,19,1,4,2,Female,55-64 years,Yes
5206,2,5,1.4,0,19,1,4,2,Female,55-64 years,Yes
5207,4,8,3.64,0,19,1,4,3,Female,55-64 years,Yes
5208,4,9,3.47,0,19,1,4,3,Female,55-64 years,Yes
5209,2,10,2.38,0,19,1,3,2,Male,55-64 years,Yes
5210,2,17,4.71,0,19,1,3,2,Male,55-64 years,Yes
5211,2,39,6.72,0,19,1,3,2,Male,55-64 years,Yes
5212,3,10,1.68,0,19,1,4,3,Female,35-54 years,Yes
5213,3,10,1.68,0,19,1,4,3,Female,35-54 years,Yes
5214,3,15,3.6,0,19,1,4,3,Female,19-24 years,Yes
5215,3,15,3.57,0,19,1,4,3,Female,19-24 years,Yes
5216,3,15,3.6,0,19,1,4,3,Female,19-24 years,Yes
5217,3,20,3.57,0,19,1,4,3,Female,19-24 years,Yes
5218,3,85,34.9,1,19,1,4,3,Male,55-64 years,Yes
5219,2,20,4.8,0,19,1,4,2,Male,55-64 years,Yes
5220,2,25,4.74,0,19,1,4,2,Male,55-64 years,Yes
5221,2,30,8.37,0,19,1,4,2,Female,35-54 years,Yes
5222,2,40,8.22,0,19,1,4,2,Female,35-54 years,Yes
5223,4,10,1.52,0,4,1,1,0,Female,35-54 years,Yes
5224,4,15,1.52,0,17,2,1,0,Female,35-54 years,Yes
5225,2,15,8.52,0,19,1,4,2,Female,Younger than 16 years,
5226,2,30,7.55,0,19,1,4,2,Female,Younger than 16 years,
5227,2,15,5.8,0,19,1,4,2,Male,Younger than 16 years,
5228,2,50,2.42,0,19,1,4,2,Male,Younger than 16 years,
5229,2,15,2.42,0,19,1,4,2,Male,Younger than 16 years,
5230,2,15,3.76,0,19,1,4,2,Male,Younger than 16 years,
5231,2,30,3.88,0,19,1,4,2,Male,Younger than 16 years,
5232,2,20,5.61,0,19,1,4,2,Male,Younger than 16 years,
5233,2,25,4.63,0,19,1,2,2,Female,65 years or older,Yes
5234,2,22,3.77,0,19,1,2,2,Female,65 years or older,Yes
5235,2,13,1.74,0,19,1,2,2,Female,65 years or older,Yes
5236,2,9,1.07,0,19,1,2,2,Female,65 years or older,Yes
5237,2,20,13.4,0,19,1,4,2,Male,65 years or older,Yes
5238,2,35,13.8,0,19,1,4,2,Male,65 years or older,Yes
5239,4,13,3.06,0,19,1,4,2,Female,35-54 years,Yes
5240,4,5,0.91,0,19,1,4,2,Female,35-54 years,Yes
5241,4,13,2.62,0,19,1,4,2,Female,35-54 years,Yes
5242,4,18,4.57,0,19,1,4,2,Female,35-54 years,Yes
5243,2,82,30.46,1,6,1,4,2,Male,55-64 years,Yes
5244,2,100,32.63,1,6,1,4,2,Female,55-64 years,Yes
5245,2,24,1.68,0,19,1,4,3,Male,35-54 years,Yes
5246,2,18,1.68,0,19,1,4,3,Male,35-54 years,Yes
5247,2,15,2.56,0,17,2,2,2,Male,35-54 years,No
5248,2,10,0.6,0,23,1,2,2,Male,35-54 years,No
5249,2,30,3.47,0,5,1,2,2,Male,35-54 years,No
5250,2,109,37.47,0,6,1,4,2,Male,55-64 years,Yes
5251,4,15,5.39,0,19,1,2,2,Female,35-54 years,Yes
5252,4,50,5.95,0,19,1,2,2,Female,35-54 years,Yes
5253,4,5,3.31,0,19,2,2,2,Female,35-54 years,Yes
5254,4,30,8.97,0,19,1,2,2,Male,35-54 years,Yes
5255,4,30,8.87,0,19,1,2,2,Male,35-54 years,Yes
5256,4,15,3.08,0,19,1,4,3,Female,35-54 years,Yes
5257,4,15,3.1,0,19,1,4,3,Female,35-54 years,Yes
5258,4,15,2.77,0,19,1,4,3,Male,35-54 years,Yes
5259,4,15,2.77,0,19,1,4,3,Male,35-54 years,Yes
5260,4,15,2.77,0,19,1,4,3,Male,16-18 years,Yes
5261,4,15,2.77,0,19,1,4,3,Male,16-18 years,Yes
5262,4,10,5.44,0,19,2,2,3,Female,35-54 years,Yes
5263,4,28,5.46,0,19,1,2,3,Female,35-54 years,Yes
5264,4,35,5.55,0,19,1,2,3,Female,35-54 years,Yes
5265,4,15,8.04,0,19,2,2,3,Female,35-54 years,Yes
5266,4,8,1.67,0,19,3,2,3,Female,35-54 years,Yes
5267,4,25,0.87,0,19,3,2,3,Female,35-54 years,Yes
5268,2,14,1.07,0,19,1,4,2,Female,35-54 years,Yes
5269,2,6,1.07,0,19,1,4,2,Female,35-54 years,Yes
5270,2,12,4.71,0,19,1,4,2,Female,35-54 years,Yes
5271,2,42,4.95,0,19,1,4,2,Female,35-54 years,Yes
5272,2,27,2.88,0,19,1,4,2,Male,35-54 years,Yes
5273,2,17,2.45,0,19,1,4,2,Male,35-54 years,Yes
5274,2,26,20.81,0,19,1,4,2,Male,35-54 years,Yes
5275,2,32,20.34,0,19,1,4,2,Male,35-54 years,Yes
5276,3,100,5.16,0,15,1,1,1,Female,35-54 years,No
5277,3,90,5.29,0,15,1,1,1,Female,35-54 years,No
5278,2,15,1.87,0,19,1,4,3,Female,55-64 years,Yes
5279,2,15,1.87,0,19,1,4,3,Female,55-64 years,Yes
5280,2,30,32.35,0,19,1,4,3,Male,55-64 years,Yes
5281,2,40,28.93,0,19,1,4,3,Male,55-64 years,Yes
5282,2,25,4.03,0,19,1,4,3,Male,55-64 years,Yes
5283,2,15,5.22,0,19,1,4,3,Male,55-64 years,Yes
5284,3,135,62.69,0,6,1,4,1,Male,35-54 years,Yes
5285,2,25,10.62,0,19,1,4,3,Male,35-54 years,Yes
5286,2,15,11.51,0,19,1,4,3,Male,35-54 years,Yes
5287,2,24,0.0,0,19,1,4,3,Female,35-54 years,Yes
5288,2,2,0.0,0,19,1,4,3,Female,35-54 years,Yes
5289,2,2,0.0,0,19,1,4,3,Female,35-54 years,Yes
5290,2,6,0.0,0,19,1,4,3,Female,35-54 years,Yes
5291,2,19,0.0,0,19,1,4,3,Female,35-54 years,Yes
5292,2,16,4.33,0,19,1,4,3,Female,35-54 years,Yes
5293,2,11,2.34,0,19,1,4,3,Female,35-54 years,Yes
5294,2,7,1.87,0,19,1,4,3,Female,35-54 years,Yes
5295,2,3,1.4,0,19,1,2,2,Female,65 years or older,Yes
5296,2,4,1.4,0,19,1,2,2,Female,65 years or older,Yes
5297,2,9,4.67,0,19,1,2,2,Female,65 years or older,Yes
5298,2,10,4.81,0,19,1,2,2,Female,65 years or older,Yes
5299,2,5,1.4,0,19,1,2,2,Female,65 years or older,Yes
5300,2,6,1.4,0,19,1,2,2,Female,65 years or older,Yes
5301,3,28,11.34,0,19,1,2,2,Female,35-54 years,Yes
5302,3,22,11.4,0,19,1,2,2,Female,35-54 years,Yes
5303,3,5,1.62,0,19,1,2,2,Male,35-54 years,Yes
5304,3,5,1.62,0,19,1,2,2,Male,35-54 years,Yes
5305,2,28,12.05,0,19,1,4,2,Female,55-64 years,Yes
5306,2,22,11.6,0,19,1,4,2,Female,55-64 years,Yes
5307,2,87,30.78,1,19,1,4,2,Male,55-64 years,Yes
5308,4,30,2.72,0,19,1,1,3,Female,35-54 years,Yes
5309,4,30,2.79,0,19,1,1,3,Female,35-54 years,Yes
5310,2,5,2.5,0,19,1,1,1,Female,35-54 years,Yes
5311,2,25,2.5,0,19,1,1,1,Female,35-54 years,Yes
5312,2,5,2.5,0,19,1,1,1,Female,35-54 years,Yes
5313,2,5,2.5,0,19,1,1,1,Female,35-54 years,Yes
5314,2,5,2.5,0,19,1,1,1,Female,35-54 years,Yes
5315,2,5,2.5,0,19,1,1,1,Female,35-54 years,Yes
5316,2,50,27.16,0,19,1,4,2,Female,25-34 years,Yes
5317,2,55,27.8,0,19,1,4,2,Female,25-34 years,Yes
5318,2,40,22.83,0,19,1,4,2,Male,25-34 years,Yes
5319,2,40,22.61,0,19,1,4,2,Male,25-34 years,Yes
5320,2,5,0.81,0,19,1,4,2,Male,25-34 years,Yes
5321,3,45,14.41,0,19,1,3,2,Male,35-54 years,Yes
5322,3,15,0.43,0,19,1,3,2,Male,35-54 years,Yes
5323,3,10,0.43,0,19,1,3,2,Male,35-54 years,Yes
5324,3,15,1.6,0,19,1,3,2,Male,35-54 years,Yes
5325,3,20,1.75,0,19,1,3,2,Male,35-54 years,Yes
5326,3,45,14.38,0,19,1,3,2,Male,35-54 years,Yes
5327,3,10,2.23,0,19,1,3,2,Female,55-64 years,Yes
5328,3,25,10.41,0,19,1,3,2,Female,55-64 years,Yes
5329,3,10,2.49,0,19,1,3,2,Female,55-64 years,Yes
5330,3,25,11.16,0,19,1,3,2,Female,55-64 years,Yes
5331,1,65,8.93,0,19,1,2,1,Female,55-64 years,Yes
5332,1,45,9.76,0,19,1,2,1,Female,55-64 years,Yes
5333,5,5,0.76,0,19,1,2,2,Female,35-54 years,Yes
5334,5,5,0.76,0,19,1,2,2,Female,35-54 years,Yes
5335,5,10,0.76,0,19,3,2,2,Female,35-54 years,Yes
5336,5,58,22.99,0,6,2,2,2,Male,35-54 years,Yes
5337,5,70,23.01,0,6,1,2,2,Male,35-54 years,Yes
5338,3,25,9.36,0,19,1,2,3,Female,35-54 years,Yes
5339,3,25,9.39,0,19,1,2,3,Female,35-54 years,Yes
5340,3,75,30.91,1,19,1,2,3,Female,19-24 years,Yes
5341,3,15,3.22,0,19,1,2,3,Male,16-18 years,Yes
5342,3,10,3.34,0,19,1,2,3,Male,16-18 years,Yes
5343,5,50,25.05,0,16,1,2,2,Male,35-54 years,Yes
5344,5,49,24.82,0,16,1,2,2,Male,35-54 years,Yes
5345,5,15,7.0,0,19,1,2,2,Female,35-54 years,Yes
5346,5,14,6.9,0,19,1,2,2,Female,35-54 years,Yes
5347,5,5,0.76,0,19,1,2,2,Female,35-54 years,Yes
5348,6,50,5.9,0,19,1,4,2,Female,35-54 years,Yes
5349,6,15,5.86,0,19,1,4,2,Female,35-54 years,Yes
5350,6,85,0.0,1,6,1,4,2,Male,35-54 years,Yes
5351,2,91,31.77,1,6,1,4,2,Male,55-64 years,Yes
5352,4,10,1.63,0,19,2,4,1,Female,35-54 years,Yes
5353,4,20,2.4,0,19,1,4,1,Female,35-54 years,Yes
5354,4,6,5.01,0,17,2,4,1,Female,35-54 years,Yes
5355,4,2,2.11,0,17,2,4,1,Female,35-54 years,Yes
5356,4,2,2.04,0,17,2,4,1,Female,35-54 years,Yes
5357,4,7,3.45,0,17,2,4,1,Female,35-54 years,Yes
5358,4,10,2.4,0,19,1,4,1,Female,35-54 years,Yes
5359,2,40,8.12,0,19,1,2,2,Female,55-64 years,Yes
5360,2,25,8.11,0,19,1,2,2,Female,55-64 years,Yes
5361,2,32,14.18,1,19,1,4,2,Male,55-64 years,Yes
5362,2,25,12.13,0,19,1,4,2,Male,55-64 years,Yes
5363,2,105,22.13,1,15,1,3,1,Male,55-64 years,No
5364,1,5,1.28,0,19,1,2,1,Female,55-64 years,Yes
5365,1,35,17.72,0,19,1,2,1,Female,55-64 years,Yes
5366,1,36,18.87,0,19,1,2,1,Female,55-64 years,Yes
5367,5,103,37.89,1,6,1,3,2,Male,35-54 years,Yes
5368,2,5,1.32,0,19,1,2,3,Male,65 years or older,Yes
5369,2,48,19.59,1,19,1,2,3,Male,65 years or older,Yes
5370,2,8,2.0,0,19,1,2,3,Male,65 years or older,Yes
5371,2,15,8.51,0,19,1,2,3,Female,65 years or older,Yes
5372,2,20,8.13,0,19,1,2,3,Female,65 years or older,Yes
5373,4,97,30.52,1,6,1,4,2,Male,35-54 years,Yes
5374,4,13,5.56,0,19,1,4,2,Male,35-54 years,Yes
5375,4,4,1.64,0,19,1,4,2,Male,35-54 years,Yes
5376,2,45,21.53,0,19,1,4,3,Male,35-54 years,Yes
5377,2,32,21.34,0,19,1,4,3,Male,35-54 years,Yes
5378,2,107,52.0,1,6,1,4,3,Female,35-54 years,Yes
5379,3,9,1.86,0,19,1,2,3,Female,25-34 years,Yes
5380,3,10,1.86,0,19,1,2,3,Female,25-34 years,Yes
5381,2,13,2.65,1,19,1,4,2,Female,35-54 years,Yes
5382,2,75,23.44,1,19,1,4,2,Male,35-54 years,Yes
5383,3,16,7.58,0,19,1,4,3,Male,55-64 years,Yes
5384,3,19,7.3,0,19,1,4,3,Male,55-64 years,Yes
5385,3,15,7.31,0,19,1,4,3,Male,55-64 years,Yes
5386,3,22,7.62,0,19,1,4,3,Male,55-64 years,Yes
5387,2,45,44.08,0,19,1,4,2,Male,35-54 years,Yes
5388,2,45,42.2,0,19,1,4,2,Male,35-54 years,Yes
5389,2,35,8.67,0,19,1,4,2,Female,55-64 years,Yes
5390,2,5,0.67,0,23,1,4,2,Female,55-64 years,Yes
5391,2,3,0.67,0,23,2,4,2,Female,55-64 years,Yes
5392,2,8,0.67,0,17,4,4,2,Female,55-64 years,Yes
5393,2,7,0.67,0,17,4,4,2,Female,55-64 years,Yes
5394,2,33,8.72,0,19,1,4,2,Female,55-64 years,Yes
5395,4,10,3.1,0,19,1,3,3,Male,35-54 years,Yes
5396,4,15,3.11,0,19,1,3,3,Male,35-54 years,Yes
5397,4,125,30.44,1,6,3,3,3,Female,19-24 years,No
5398,4,25,9.41,0,19,1,3,3,Female,19-24 years,Yes
5399,4,20,7.94,0,19,1,3,3,Female,19-24 years,Yes
5400,2,15,7.01,0,19,1,4,3,Female,55-64 years,Yes
5401,2,15,5.01,0,19,1,4,3,Female,55-64 years,Yes
5402,2,5,3.29,0,19,1,4,3,Female,55-64 years,Yes
5403,2,20,5.23,0,19,1,4,3,Male,55-64 years,Yes
5404,2,30,5.27,0,19,1,4,3,Male,55-64 years,Yes
5405,2,40,15.32,1,19,1,2,2,Male,35-54 years,Yes
5406,1,68,0.0,1,6,1,4,3,Female,55-64 years,Yes
5407,3,10,1.16,0,19,1,3,3,Female,35-54 years,Yes
5408,3,13,1.16,0,19,1,3,3,Female,35-54 years,Yes
5409,3,15,2.75,0,19,1,4,3,Female,35-54 years,Yes
5410,3,15,2.73,0,19,1,4,3,Female,35-54 years,Yes
5411,3,20,5.65,0,19,1,4,3,Male,55-64 years,Yes
5412,3,30,5.44,0,19,1,4,3,Male,55-64 years,Yes
5413,1,37,14.99,0,19,1,4,1,Female,Younger than 16 years,
5414,1,39,15.0,0,19,1,4,1,Female,Younger than 16 years,
5415,1,64,18.53,1,19,1,4,1,Female,55-64 years,Yes
5416,2,63,23.08,1,19,1,4,2,Female,65 years or older,Yes
5417,2,11,1.89,0,19,1,4,2,Male,65 years or older,Yes
5418,2,11,4.42,0,19,1,4,2,Male,65 years or older,Yes
5419,2,19,6.72,0,19,1,4,2,Male,65 years or older,Yes
5420,2,12,2.07,0,19,1,2,2,Male,55-64 years,Yes
5421,2,15,2.07,0,19,1,2,2,Male,55-64 years,Yes
5422,4,15,4.41,0,19,1,4,2,Female,35-54 years,Yes
5423,4,25,3.24,0,19,1,4,2,Female,35-54 years,Yes
5424,4,70,0.0,1,6,1,4,2,Male,35-54 years,Yes
5425,5,17,11.95,0,19,1,4,3,Male,35-54 years,Yes
5426,5,15,12.07,0,19,1,4,3,Male,35-54 years,Yes
5427,5,15,11.95,0,19,1,4,3,Female,35-54 years,Yes
5428,5,16,12.07,0,19,1,4,3,Female,35-54 years,Yes
5429,6,30,23.08,0,19,1,3,2,Male,35-54 years,Yes
5430,6,45,22.16,0,19,1,3,2,Male,35-54 years,Yes
5431,6,15,2.2,0,19,1,3,2,Female,35-54 years,Yes
5432,6,15,2.2,0,19,1,3,2,Female,35-54 years,Yes
5433,4,42,25.29,1,19,1,3,3,Male,35-54 years,Yes
5434,4,15,0.95,0,19,2,3,3,Female,35-54 years,Yes
5435,4,15,0.95,0,19,1,3,3,Female,35-54 years,Yes
